央视,#genre#
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=e6be4c958ccba350d132d69a33fdb3b7845c1b2ac285ae98096e64905680267119474b45eada4c177b2c747947cc689969039ea9997a0bb6a2f2dca10ce46c198659aa9f62deb8aa07d188ef22e47bdd7d88ff&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=5a11489b86cd64c5ce76883e2f01ba8c4f252e5ee0554ef5fd2c5cb121141884f5f803811076a78aa05bf8d7e75b5b8111494da5659c37145432e2bdffee649c4d5e3633074be2a4b5d5321060b80a2c&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=3ca9eb7a00682c2da4740ef87dee0397f850e3fd06557bf9e06c1876b81ceaa004f2d12718c750a2141ce250bca95626d2dd4aff48592b9e7b2c03041bb1c0ebe75335896ffe8a0038ee142f&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=3ccb6cd0f5584b53635f2f299a3637c71c93cfb424a86fb79ad66807a7c52c04ed1098cd855996d7930d8052aa08b9344567a586b58d70e49ff6cc60c15575441cbf191500f963acb5fc5715&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=997516bdb17d344168f2e34c5ebc11a3f89f9e3f9ca3abad830aec94e4c7ce36b9b681514df491c96418130e67e053229507a7fa71bb89453019b2f611e0f8d0e94cf7cd159532cc7cbc86216c1f911d&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=50b523cfd0cbf1502154a8e540dafaa0279e0a3c82c0c1373008f1e0d8e88441463ac1c615957c30a9e238aa9f52277a9cb8f913a3036fdc909a54325149910abb531e8a3569ba9be8fdfbc7c0&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=0984984149e409b8ab1307f0d370caa14189641c4a15aa965f766b88cc0de76aa20a914e118c4cb28a0d484755a8bb1cf71015a82e6b276f75edb6e6b8e193df27e90aae905fa5754456b3f3a0e1d7d4&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=e4bbf858fcb639d102942158a9a6a7640b65daf03ff272d14ca9ce435d0354db199987a736739ff019ec2b4086475270bfec5c624e6ea1329e0d7e0e2fa655b19590a447510950386d994b1a8c1e&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=ad4afe01216bb0b574e0ec1da0f5dc311ebd7fd969d1630900befb822f27d8e2ad7458ee402cab7179aaf3b9f148c5f879951c96cf8ccb261df7dc202209bd08b39ac3fc75f0460db552349169dce7bd&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=65c1e7aa9f9112e53635896623e4800b45367e95c4f44fbc445733e1ad104a207399e165cce9df71747fc16450d4e9b184ea1e0d36253b29917fa3dc33be8e4c8f5a2e596603a54ba7c40f42d2bf&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=136592f18e1a304fda71bd105bfe14fc3abca2dba56153f1b999198bd9139c97132c06eb31ad9761aa199154d9f522fa7a22e7bbfd1eef677639df4eb0a7a956aa2d03132288041bda528318dc19a399&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=abd8dccb0464d9ab1939e60bc4189d8047d160ea9fffed315c0b7e5e5c36eb3658380b5c43bfe741c0b644483ecb6b56136a26a450aca632503fd1c3fdd32d7f90051f0a4b7094f1dc4d7924d0978e&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=72893e31dacced1d4e374cfdb23ec3096c93aafda009ac6b09e9ade9a2a1d52d623165fff2563e34b48b0705b38e369023a8a618dcde27fab01a9bf5e560dfec63d2a3f0777e1c0a7a397562afb1b26f&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227018/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErN_hoRDwApMKnJqiNHvn9w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=423579792&sign=a1ef5163ae098ea8c56295eb3872f1e032e175e4c0cfbb1c14d222020400508ca2a19992e331ac7ef274026be306b437e2f21f765bf2b40c87650cd3fe2dbbc42d83ab30b403a17c2a1ccad4eeba&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=423579792&sign=6289e7a4294a5e34e0b9b030fc19b95be837ee9249b1d79b9d4971a831ebcb1b6a1cbddb14bd619d6857a0235047e6f24c17c4d0149e8ebd499f98bcbacf2ab06f5d40621e9fbb7e4fbf17757e48231d&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,https://live.ottiptv.cc/mcp/qinghai.m3u8?userid=423579792&sign=fc6d494fe4722ce4016a3973e1e8c441cc78af6269da6de05a7c2db1f9078587a05c6689ffb20bd0ebaba8272f866133daca3cd760cc6ad292c3509eae7539f043ccd81752d9054e78612419d7dd&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,https://live.ottiptv.cc/mcp/shandong.m3u8?userid=423579792&sign=e8224de31933ab7d5f035eb2c08114a6750fcba2477b85008c2bfeb4dfc891d61690a87b1da4c101c42e194ad951190756978974e3f8a31d59876aed1bb466cdebf1e6b45c5e665875eaf7b4decea0&auth_token=acb0c268be4342419aa3ba49796b45e0
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=423579792&sign=54403ae4f19ac2892a7490730dd96594382d37e2588797bd06c843ee502cace56220df97395e5b865e85e632c77533b241304c37f905eaede23c05daf58288b830fb1d2d7bf19ad72ad00a167f&auth_token=acb0c268be4342419aa3ba49796b45e0
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=423579792&sign=e64bdcf22c983850353a2023a37775533f48fd0766e45e271264909fccd501824fc154686ec1bab21a89caa1682de9296c54daf8305217168c70e1429c4c56c5aec4607917be4ea30b37971646697a85&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=423579792&sign=0f7ed0bd6ccc5f466eb0d7cd6d1f1df1c57117c3ec7bca3855eab2697c2c68835b89745910616ccf956572e00a20dc49a1266ddcdd9ef2ce08d20503cab806c4eabf4faf8934c39f1c5d4b79ed7bfd&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://live.ottiptv.cc/mcp/shenzheng.m3u8?userid=423579792&sign=e9b9f8f3ae00421d08ada61c728f305f612f5450157824f504180f7973bcc0514335fc10a34bf16bf73187877eb7863b2ee7f51cc69986597720c670976dfd57a1adf10376b211fa21acb3dd4e2eeea2&auth_token=acb0c268be4342419aa3ba49796b45e0
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=423579792&sign=255f34fffc6e114e2152376fcf6466869bbf0bd1b6fd212d9194d3ba17e65da27438e65cf6670a520a056b0367e479c82efdf904349e61b1dfc2b906dae9917099f440798b8fdea1a9fcbf947292&auth_token=acb0c268be4342419aa3ba49796b45e0
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=423579792&sign=19ffa054436aaa2ca2d9877f8b2951925b5b8f59cb9e61af110943a6d814623a2ce27ef242d51a9dd44864636a0ab5154661e6d120cb1b1695a8d3e2be8c99436845165c65eb7e763f4bf964151f40&auth_token=acb0c268be4342419aa3ba49796b45e0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=423579792&sign=44c0beb45f2daecc02d2f875865bbe02d2840702805dcf5622d4b899bb3050ca87c6e30818c6559380232bd89fa5e4c63923ce0003009f8dd537089aa03ba4d07122185be0602bec468cdd2883&auth_token=acb0c268be4342419aa3ba49796b45e0
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=423579792&sign=4ecec276eef3d4e84cb58642c9607f88640194326937c9bb9017a1bbcc4db76d83791ec3b061c948fcf7c53ddfb6dee640ce43ecf226905bc9aaa4c94706c2ee08a8910348c81ac84ebdb593c4d3cd&auth_token=acb0c268be4342419aa3ba49796b45e0
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=423579792&sign=935742915ff80d12ce0e9e3538dc7b7975cd14acf5adb802b7309a97b7272ef9d9981bfebc6c29582efbbd00685c3375db2d071c7b5503775a240503edd7743cb98d3d9078401d5db2aa86f60b&auth_token=acb0c268be4342419aa3ba49796b45e0
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=423579792&sign=b59832404b37050c01fd345ecc81d216e63e407f779d5e07cc26939bfda2ff873962d06bec64058929a2a0a382873aa7ccdd0a89bcc0943e1b06af2e418b53d70815a52639da86e242e641ccef1b7f&auth_token=acb0c268be4342419aa3ba49796b45e0
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://other.ottiptv.cc/cwjd.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
CETV1,https://live.ottiptv.cc/mcp/cetv1.m3u8?userid=423579792&sign=a2afa6ac22501766be77cbff1b6892c2b86cb0e977ad67af6a7655a00689281e69c5fc7897ff93753e530d5311614a684249be9cbb2dce9c9fa4538c373f8687f741c7ca82466f1227c799dd&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=423579792&sign=bc9671481dd9d77173b918c02de9bc15893d8757212cb6c6125974d4cce91f4aa7512b17c605b0f7f9eada2877217856e3d33165643ef0131471f54cc94cd2c357e7949ca468810a56dde387a9c6c1db&auth_token=acb0c268be4342419aa3ba49796b45e0
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?userid=423579792&sign=2d7620926eaed1dcb7a1afcf328ddb83e159e0965467547a4f58f691f567c4ffe26f788948bf4b10579115338771f4e7f9cd7e4808abb227fe58a07f3e9b39615184fdf745e4e517545720d7ad4eeb84&auth_token=acb0c268be4342419aa3ba49796b45e0
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=423579792&sign=ec812c2e029843b39f88108f17ffb8f33c9a97e37db6ee8e7b52ad2e1058974d8f6ab9fd4b20d81337c17d4fdba16b8ce2227ca45a67eae49f15ca33097f896a643b40982c762b74dd416fbc555172f4&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv5p,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=66a262d501cd45fc3d3db88855cede34d252e3c71d691730a7da03d6efeb7ad3f72a3916ec6ee86aa73d39954d7d3fcf0c6eaeca9ec953dd4fe33b5212a5bba0b6ba29fe3b52020ed8439739be&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mcp/cctv4k.m3u8?userid=423579792&sign=4d48282517a7f5aeeb97e52132ceb001677d8f38e0f2c1da2f2024ba5a1b85fe1166fbf4711286e607ef6ad23f7f5fd27f971d33dc16a541de00ca4cf61059dc8d3efc785abf196594715fff91&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=423579792&sign=c4a6c4ccf461b360c8b473b1b9e9a0c995e331487fdd9f2579decfe5b3e53f9ac99c07997b194dc5eec21b96a74f1fdfafd599224e666cf348d34f140fd6bfe6c222fc6f98eb0bb68f178dd5c8fee8&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv8k,https://live.ottiptv.cc/mcp/cctv8k.m3u8?userid=423579792&sign=a2816b44cf50be40635295b0d5bf361cf18243e254c1ea017b6530ce7019d8fce698d0597613cd30ac014d323696670ff407d8099980ed85b4fd7728f2cb297c5f252b0faa4d2f9f0e082ad940&auth_token=acb0c268be4342419aa3ba49796b45e0
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=423579792&sign=2ba185ec781e2f4a2b83587506d8c79acd5121e8c8b850ae220f58274c13cc3c621da7fe00345a00ea39d772dc54b2b77d64412ed6c7e6ce38fbcc5b2039a10fcca4c6bd6e8b887bb4d9f0&auth_token=acb0c268be4342419aa3ba49796b45e0
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=423579792&sign=bab6811420c92757f4482a6eafc7b499b039d87fc0818888fd848bf2e68251072c612e99329a5bacb62846e90316bd7bf90ebed14cdc6e459ab17d6fe44a4259df4bd03bfd389b51b5973a&auth_token=acb0c268be4342419aa3ba49796b45e0
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=423579792&sign=e2bab80ba0a239d04ec94c006e4c490cae593d2d146194dbe6a7718db11cde0b66771c91b977b26d5ef5937d8c8760af1e2103a1a9f058f237ee9c75b33f7b95b0c484d0e8d21bdb674c46&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNALBY,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=fd8b2a38cb30d080720ab6b34e96d52fae57734cd4771f9e2a886667fa4fc5bb995bc5aa0f0652489f46eb1ebdc1f16f1cce1949912646b043c3fd89d822575b3e3ffcefa8aa4a7366d18802fa&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtndocumentary,https://live.ottiptv.cc/mcp/cgtndoc.m3u8?userid=423579792&sign=a5666fa4dffc56af1b778af9a335e5c9034af9ae4ab13e7297b38418cbc1a2da5d756b1255b4e490b3cdb43699b1f1ab13735c7abcfab4e42ea54d5ea4f338695871d8380e65b36b440af6550cb4&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNEN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=f6bef0e3858720e2d66823d6af876894c4098930d36af05367f18ed853fb764dfef99dfeb6c40d35f117f9b7947b2730b4ca33dc7565c1484d9f787adf284d78a365ad54d8f53e78908e51&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnfrench,https://live.ottiptv.cc/mcp/cgtnfr.m3u8?userid=423579792&sign=0f90dc145a71547b8c8406e1af3626b592b789f412be66754ecb8681d3892b1c30a99ad6a63608c784702ac4767a0585138af2172e4cd02d145abd150cae5f76307d4a595aa15fd1f81eb0eecf&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnru,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=8275f3c88303856b6d7a33e4247cb6a31558e4757d18c54bca9ab462df40c8499fc704ba8243f87d8b97b61e636d6118857123a18c4404a4ec9426e7c11bf3e342240fd853325daedcf9c0a1c3&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnsp,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=673808e020a55ec4ca84f26f0a83402241e4405c07a40fdf26d3291f1f801dcb75b8d1a13f2dc3aca03f3e4a5b5b4d5b0eec53d20e883d79861d3984b8e52e68a3c10cd655cf89baedb1df676d&auth_token=acb0c268be4342419aa3ba49796b45e0
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=423579792&sign=00d0d2c1e8b4c229c49e0e4ffda4ebe5166c4d253f64de2320183a6ce6d4400a054fef365aee38f9b5b75434de94a57b448389cc0f37a770c3bcc78e0e9da37c57b1d5242fd4a6902dbe0363546ebe84&auth_token=acb0c268be4342419aa3ba49796b45e0
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=423579792&sign=87e64cb02d7bd5eef4cd14854d69aab597117e6de22965445a62546f160778f1262a8e3350713c88f4edd3cf4a01099dc2384e94a69fe4a4d58adfda20e5bbf876900aee77eccc347daf0dd30e02bc11&auth_token=acb0c268be4342419aa3ba49796b45e0
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=423579792&sign=e6300d963f073c309eb20c74bba26dc3e7143bc5e6982bfe285ae509c4985f45ced8841114bae70fe12497099f12c618cc70114231727cc5fd65fcc67d00d832897cf54de7a0e8a5e33ae8535d3456f1&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=423579792&sign=1bae736201e86accc7439c6ad1d1a5b28ead03b2145d2c99ed130ccb42b835c8e744a7cde18574c9840f1591c353e2700c66bb7283671d02e655ad280f225bc2621a89f3c489b5e226a1b78e78512ede&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=423579792&sign=c6930370595352eecc4916b5c49b177294b412b694bc6bd5ae341c85821ecd2f5f2f3e47d142a45b3ac85e38b892461036b4dd1a2d99e54a956cc19da85dbad3078249003e91acf804e3858e43cd&auth_token=acb0c268be4342419aa3ba49796b45e0
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=423579792&sign=bd5d85e4924cd0987a456e4960a4dfc220434cc165a9512037bf2eb213ff44e6296e250db14c95d68a8719e185e234fd48a83306964955ff59fbd20a4fc1e8fe4137599eeaf62300f1c3f2667c69985f&auth_token=acb0c268be4342419aa3ba49796b45e0
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=423579792&sign=ccbd6f55c09d50304f64c9d3046c4e7b73f905b9250b321fd51d78a73f8424c15adbfbd194b890d7b7e5571f2d172876535393bddda13f0528d5e9c41288a7387fb89f791da1fe49e2bc883c9cc4525a&auth_token=acb0c268be4342419aa3ba49796b45e0
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?userid=423579792&sign=3f0a436bc4aa08889f6b91cd1e595b7d859276ae69515263be7ce941886736a0a407e683021713b51c88b220e0acba42ffcd568dbd3f2262828a938780854250ae5601db3ffd9db18a37de534c405e84&auth_token=acb0c268be4342419aa3ba49796b45e0
